100000000.000000, 1, inf, 1.000000, inf
100000000.000000, 1, inf, 1.000000, inf
100000000.000000, 1, 0.100000, 1.000000, 0.100000
100000000.000000, 1, inf, 1.000000, inf
100000000.000000, 1, inf, 1.000000, inf
100000000.000000, 1, 0.100000, 1.000000, 0.100000
