10000000000, 4, 100000, 931.322575, 1.000000, 931.322575
10000000000, 4, 100000, 931.322575, 1.000000, 931.322575
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, 931.322575, 1.000000, 931.322575
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, 931.322575, 1.000000, 931.322575
10000000000, 4, 100000, 931.322575, 1.000000, 931.322575
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, inf, 1.000000, inf
10000000000, 4, 100000, 70252.839971, 1.000000, 70252.839971
10000000000, 4, 100000, 63343.257110, 1.000000, 63343.257110
10000000000, 4, 100000, 60032.657766, 1.000000, 60032.657766
10000000000, 4, 100000, 74282.615639, 1.000000, 74282.615639
10000000000, 4, 100000, 49292.650466, 1.000000, 49292.650466
10000000000, 4, 100000, 54656.755575, 1.000000, 54656.755575
10000000000, 4, 100000, 64864.303876, 1.000000, 64864.303876
10000000000, 4, 100000, 72136.540043, 1.000000, 72136.540043
10000000000, 4, 100000, 62911.678295, 1.000000, 62911.678295
10000000000, 4, 100000, 45088.508743, 1.000000, 45088.508743
10000000000, 4, 100000, 63950.067787, 1.000000, 63950.067787
10000000000, 4, 100000000, 105582.127058, 1.000000, 105582.127058
